year,hs_version,source_country_iso3c,exporter_iso3c,consumer_iso3c,dom_source,sciname,habitat,method,consumption_source,sciname_hs_modified,consumption_live_t
2014,HS12,IDN,IDN,JPN,domestic,lamnidae,marine,capture,foreign,,0.195915043790088
2014,HS12,IDN,IDN,JPN,domestic,mobulidae,marine,capture,foreign,mobulidae,31.8889105729358
2014,HS12,IDN,IDN,JPN,domestic,myliobatidae,marine,capture,foreign,myliobatidae,65.6286165453247
2014,HS12,IDN,IDN,JPN,domestic,myliobatidae,marine,capture,foreign,,1.46526095008996
2014,HS12,IDN,IDN,JPN,domestic,prionace glauca,marine,capture,foreign,prionace glauca,119.003927050698
2014,HS12,IDN,IDN,JPN,domestic,prionace glauca,marine,capture,foreign,,3.07128608847451
2014,HS12,IDN,IDN,JPN,domestic,rhinobatidae,marine,capture,foreign,rhinobatidae,6.43226971422283
2014,HS12,IDN,IDN,JPN,domestic,rhinobatidae,marine,capture,foreign,,0.149264767356928
2014,HS12,IDN,IDN,JPN,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,52.3961143886527
2014,HS12,IDN,IDN,JPN,domestic,rhynchobatus australiae,marine,capture,foreign,,1.18745111299893
2014,HS12,IDN,IDN,JPN,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,8.57090766947928
2014,HS12,IDN,IDN,JPN,domestic,sphyrnidae,marine,capture,foreign,,0.217737572919712
2014,HS12,IDN,IDN,JPN,domestic,squalidae,marine,capture,foreign,squalidae,16.9753785404757
2014,HS12,IDN,IDN,JPN,domestic,squalidae,marine,capture,foreign,,0.409698173259698
2014,HS12,IDN,IDN,JPN,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.518155433524295
2014,HS12,IDN,IDN,JPN,foreign,mobulidae,marine,capture,foreign,mobulidae,0.173048277905661
2014,HS12,IDN,IDN,JPN,foreign,myliobatidae,marine,capture,foreign,myliobatidae,0.290337954829287
2014,HS12,IDN,IDN,JPN,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.25820032252344
2014,HS12,IDN,IDN,KOR,domestic,alopias,marine,capture,foreign,alopias,16.3933965714024
2014,HS12,IDN,IDN,KOR,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,25.3551717403575
2014,HS12,IDN,IDN,KOR,domestic,dasyatidae,marine,capture,foreign,dasyatidae,176.254667606979
2014,HS12,IDN,IDN,KOR,domestic,lamnidae,marine,capture,foreign,lamnidae,1.0098031763109
2014,HS12,IDN,IDN,KOR,domestic,mobulidae,marine,capture,foreign,mobulidae,8.67142102846361
2014,HS12,IDN,IDN,KOR,domestic,myliobatidae,marine,capture,foreign,myliobatidae,19.6282368162173
2014,HS12,IDN,IDN,KOR,domestic,prionace glauca,marine,capture,foreign,prionace glauca,24.9107541845549
2014,HS12,IDN,IDN,KOR,domestic,rhinobatidae,marine,capture,foreign,rhinobatidae,1.67152252985528
2014,HS12,IDN,IDN,KOR,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,14.9242048117368
2014,HS12,IDN,IDN,KOR,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,1.12568396992322
2014,HS12,IDN,IDN,KOR,domestic,squalidae,marine,capture,foreign,squalidae,2.38013951635064
2014,HS12,IDN,IDN,KOR,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.317855893419869
2014,HS12,IDN,IDN,KOR,foreign,myliobatidae,marine,capture,foreign,myliobatidae,0.178104144152787
2014,HS12,IDN,IDN,KOR,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.158389720317655
2014,HS12,IDN,IDN,KWT,domestic,alopias,marine,capture,foreign,alopias,0.149912859039936
2014,HS12,IDN,IDN,KWT,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,0.22060117749244
2014,HS12,IDN,IDN,KWT,domestic,dasyatidae,marine,capture,foreign,dasyatidae,0.13592534172714
2014,HS12,IDN,IDN,KWT,domestic,prionace glauca,marine,capture,foreign,prionace glauca,0.198042636833686
2014,HS12,IDN,IDN,LKA,domestic,alopias,marine,capture,foreign,alopias,62.1807661112378
2014,HS12,IDN,IDN,LKA,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,99.919200419067
2014,HS12,IDN,IDN,LKA,domestic,dasyatidae,marine,capture,foreign,dasyatidae,55.320655619866
2014,HS12,IDN,IDN,LKA,domestic,lamnidae,marine,capture,foreign,lamnidae,11.0771534013906
2014,HS12,IDN,IDN,LKA,domestic,mobulidae,marine,capture,foreign,mobulidae,3.23362193660918
2014,HS12,IDN,IDN,LKA,domestic,myliobatidae,marine,capture,foreign,myliobatidae,7.41025366756844
2014,HS12,IDN,IDN,LKA,domestic,prionace glauca,marine,capture,foreign,prionace glauca,59.6428818789938
2014,HS12,IDN,IDN,LKA,domestic,rhinobatidae,marine,capture,foreign,rhinobatidae,0.619888563691461
2014,HS12,IDN,IDN,LKA,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,5.93998903858231
2014,HS12,IDN,IDN,LKA,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,12.2134681746575
2014,HS12,IDN,IDN,LKA,domestic,squalidae,marine,capture,foreign,squalidae,21.3443515705267
2014,HS12,IDN,IDN,LTU,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,0.24321585035524
2014,HS12,IDN,IDN,LTU,domestic,dasyatidae,marine,capture,foreign,dasyatidae,0.428769358860329
2014,HS12,IDN,IDN,LTU,domestic,prionace glauca,marine,capture,foreign,prionace glauca,0.132033027046989
2014,HS12,IDN,IDN,MEX,domestic,alopias,marine,capture,foreign,alopias,0.633280260998028
2014,HS12,IDN,IDN,MEX,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,0.846133064641571
2014,HS12,IDN,IDN,MEX,domestic,dasyatidae,marine,capture,foreign,dasyatidae,4.06185093206487
2014,HS12,IDN,IDN,MEX,domestic,prionace glauca,marine,capture,foreign,prionace glauca,0.971674237415727
2014,HS12,IDN,IDN,MUS,domestic,alopias,marine,capture,foreign,alopias,1.73898156435392
2014,HS12,IDN,IDN,MUS,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,4.43495180478675
2014,HS12,IDN,IDN,MUS,domestic,dasyatidae,marine,capture,foreign,dasyatidae,3.43675085920595
2014,HS12,IDN,IDN,MUS,domestic,mobulidae,marine,capture,foreign,mobulidae,0.125672588724952
2014,HS12,IDN,IDN,MUS,domestic,myliobatidae,marine,capture,foreign,myliobatidae,0.374602793993881
2014,HS12,IDN,IDN,MUS,domestic,prionace glauca,marine,capture,foreign,prionace glauca,2.62376717060466
2014,HS12,IDN,IDN,MUS,domestic,rhinobatidae,marine,capture,foreign,rhinobatidae,0.026635363002545
2014,HS12,IDN,IDN,MUS,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.208458354413985
2014,HS12,IDN,IDN,MYS,domestic,alopias,marine,capture,foreign,alopias,55.8222280812769
2014,HS12,IDN,IDN,MYS,domestic,alopias,marine,capture,foreign,,0.172331930577001
2014,HS12,IDN,IDN,MYS,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,89.524533898917
2014,HS12,IDN,IDN,MYS,domestic,carcharhinidae,marine,capture,foreign,,0.418315484262964
2014,HS12,IDN,IDN,MYS,domestic,dasyatidae,marine,capture,foreign,dasyatidae,137.927944653187
2014,HS12,IDN,IDN,MYS,domestic,dasyatidae,marine,capture,foreign,,0.778915095280195
2014,HS12,IDN,IDN,MYS,domestic,lamnidae,marine,capture,foreign,lamnidae,12.3805800247085
2014,HS12,IDN,IDN,MYS,domestic,mobulidae,marine,capture,foreign,mobulidae,197.798540588799
2014,HS12,IDN,IDN,MYS,domestic,myliobatidae,marine,capture,foreign,myliobatidae,331.474490985801
2014,HS12,IDN,IDN,MYS,domestic,prionace glauca,marine,capture,foreign,prionace glauca,70.5809173947991
2014,HS12,IDN,IDN,MYS,domestic,prionace glauca,marine,capture,foreign,,0.25025078636923
2014,HS12,IDN,IDN,MYS,domestic,pristidae,marine,capture,foreign,pristidae,0.287444364381625
2014,HS12,IDN,IDN,MYS,domestic,rhinobatidae,marine,capture,foreign,rhinobatidae,45.1515112064535
2014,HS12,IDN,IDN,MYS,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,278.499621818886
2014,HS12,IDN,IDN,MYS,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,13.6151455129915
2014,HS12,IDN,IDN,MYS,domestic,squalidae,marine,capture,foreign,squalidae,24.6695265510048
2014,HS12,IDN,IDN,MYS,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.599116116672438
2014,HS12,IDN,IDN,MYS,foreign,mobulidae,marine,capture,foreign,mobulidae,0.200086702846148
2014,HS12,IDN,IDN,MYS,foreign,myliobatidae,marine,capture,foreign,myliobatidae,0.335702642037014
2014,HS12,IDN,IDN,MYS,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.298543573116003
2014,HS12,IDN,IDN,NAM,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,0.184084772698125
2014,HS12,IDN,IDN,NAM,domestic,dasyatidae,marine,capture,foreign,dasyatidae,0.883696591953386
2014,HS12,IDN,IDN,NLD,domestic,alopias,marine,capture,foreign,alopias,1.70234482648657
2014,HS12,IDN,IDN,NLD,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,3.51155411164267
2014,HS12,IDN,IDN,NLD,domestic,dasyatidae,marine,capture,foreign,dasyatidae,11.734604114543
2014,HS12,IDN,IDN,NLD,domestic,mobulidae,marine,capture,foreign,mobulidae,0.28348862147894
2014,HS12,IDN,IDN,NLD,domestic,myliobatidae,marine,capture,foreign,myliobatidae,1.32307640728949
2014,HS12,IDN,IDN,NLD,domestic,prionace glauca,marine,capture,foreign,prionace glauca,2.77123369113831
2014,HS12,IDN,IDN,NLD,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,1.04430284866576
2014,HS12,IDN,IDN,NOR,domestic,dasyatidae,marine,capture,foreign,dasyatidae,0.320264051881501
2014,HS12,IDN,IDN,NZL,domestic,alopias,marine,capture,foreign,alopias,4.58661523505436
2014,HS12,IDN,IDN,NZL,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,12.6056092662549
2014,HS12,IDN,IDN,NZL,domestic,dasyatidae,marine,capture,foreign,dasyatidae,1.42112640792443
2014,HS12,IDN,IDN,NZL,domestic,lamnidae,marine,capture,foreign,lamnidae,0.380952436091279
2014,HS12,IDN,IDN,NZL,domestic,prionace glauca,marine,capture,foreign,prionace glauca,6.91060305544505
2014,HS12,IDN,IDN,NZL,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,0.424187431072771
2014,HS12,IDN,IDN,NZL,domestic,squalidae,marine,capture,foreign,squalidae,0.810265549831577
2014,HS12,IDN,IDN,OMN,domestic,alopias,marine,capture,foreign,alopias,0.483061862730724
2014,HS12,IDN,IDN,OMN,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,1.00819676092211
2014,HS12,IDN,IDN,OMN,domestic,dasyatidae,marine,capture,foreign,dasyatidae,6.01971263587185
2014,HS12,IDN,IDN,OMN,domestic,lamnidae,marine,capture,foreign,lamnidae,0.0945631778199883
2014,HS12,IDN,IDN,OMN,domestic,mobulidae,marine,capture,foreign,mobulidae,0.242131012959279
2014,HS12,IDN,IDN,OMN,domestic,myliobatidae,marine,capture,foreign,myliobatidae,0.553527055971815
2014,HS12,IDN,IDN,OMN,domestic,prionace glauca,marine,capture,foreign,prionace glauca,0.418005488586272
2014,HS12,IDN,IDN,OMN,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.401632790620321
2014,HS12,IDN,IDN,OMN,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,0.104195403544205
2014,HS12,IDN,IDN,OMN,domestic,squalidae,marine,capture,foreign,squalidae,0.181089996430485
2014,HS12,IDN,IDN,PAN,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,0.280870267629069
2014,HS12,IDN,IDN,PAN,domestic,dasyatidae,marine,capture,foreign,dasyatidae,1.34831411988576
2014,HS12,IDN,IDN,PHL,domestic,alopias,marine,capture,foreign,alopias,0.00405702779886901
2014,HS12,IDN,IDN,PHL,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,0.858730957957889
2014,HS12,IDN,IDN,PHL,domestic,dasyatidae,marine,capture,foreign,dasyatidae,2.51220207829989
2014,HS12,IDN,IDN,PHL,domestic,lamnidae,marine,capture,foreign,lamnidae,0.0182286219472613
2014,HS12,IDN,IDN,PHL,domestic,mobulidae,marine,capture,foreign,mobulidae,0.0538329948881679
2014,HS12,IDN,IDN,PHL,domestic,myliobatidae,marine,capture,foreign,myliobatidae,0.0441500060393751
2014,HS12,IDN,IDN,PHL,domestic,prionace glauca,marine,capture,foreign,prionace glauca,0.321785791676008
2014,HS12,IDN,IDN,PHL,domestic,rhinobatidae,marine,capture,foreign,rhinobatidae,0.0145667896729103
2014,HS12,IDN,IDN,PHL,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.04906404361847
2014,HS12,IDN,IDN,PHL,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,0.0199331734281219
2014,HS12,IDN,IDN,PHL,domestic,squalidae,marine,capture,foreign,squalidae,0.0325837039697355
2014,HS12,IDN,IDN,PRT,domestic,alopias,marine,capture,foreign,alopias,0.216616646374281
2014,HS12,IDN,IDN,PRT,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,0.583392299060222
2014,HS12,IDN,IDN,PRT,domestic,dasyatidae,marine,capture,foreign,dasyatidae,2.11278190454595
2014,HS12,IDN,IDN,PRT,domestic,prionace glauca,marine,capture,foreign,prionace glauca,0.316702431557475
2014,HS12,IDN,IDN,QAT,domestic,dasyatidae,marine,capture,foreign,dasyatidae,1.74421652504627
2014,HS12,IDN,IDN,QAT,domestic,myliobatidae,marine,capture,foreign,myliobatidae,0.209156533498496
2014,HS12,IDN,IDN,QAT,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.151761546828076
2014,HS12,IDN,IDN,RUS,domestic,alopias,marine,capture,foreign,alopias,2.20883369805802
2014,HS12,IDN,IDN,RUS,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,5.9488344544178
2014,HS12,IDN,IDN,RUS,domestic,dasyatidae,marine,capture,foreign,dasyatidae,15.7576551733467
2014,HS12,IDN,IDN,RUS,domestic,mobulidae,marine,capture,foreign,mobulidae,0.967034052429674
2014,HS12,IDN,IDN,RUS,domestic,myliobatidae,marine,capture,foreign,myliobatidae,2.06588964954538
2014,HS12,IDN,IDN,RUS,domestic,prionace glauca,marine,capture,foreign,prionace glauca,3.22940556411514
2014,HS12,IDN,IDN,RUS,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,1.62516500102498
2014,HS12,IDN,IDN,RUS,domestic,squalidae,marine,capture,foreign,squalidae,0.426810111625495
2014,HS12,IDN,IDN,SAU,domestic,alopias,marine,capture,foreign,alopias,128.37238432078
2014,HS12,IDN,IDN,SAU,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,188.903735943906
2014,HS12,IDN,IDN,SAU,domestic,dasyatidae,marine,capture,foreign,dasyatidae,119.423105194544
2014,HS12,IDN,IDN,SAU,domestic,lamnidae,marine,capture,foreign,lamnidae,14.7061505286157
2014,HS12,IDN,IDN,SAU,domestic,mobulidae,marine,capture,foreign,mobulidae,50.7442538493152
2014,HS12,IDN,IDN,SAU,domestic,myliobatidae,marine,capture,foreign,myliobatidae,95.8033638226021
2014,HS12,IDN,IDN,SAU,domestic,prionace glauca,marine,capture,foreign,prionace glauca,169.586556152211
2014,HS12,IDN,IDN,SAU,domestic,rhinobatidae,marine,capture,foreign,rhinobatidae,11.3507957921048
2014,HS12,IDN,IDN,SAU,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,76.1490896619932
2014,HS12,IDN,IDN,SAU,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,16.2739360639442
2014,HS12,IDN,IDN,SAU,domestic,squalidae,marine,capture,foreign,squalidae,28.8035042247484
2014,HS12,IDN,IDN,SGP,domestic,alopias,marine,capture,foreign,alopias,31.6780730792895
2014,HS12,IDN,IDN,SGP,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,74.9509225662826
2014,HS12,IDN,IDN,SGP,domestic,dasyatidae,marine,capture,foreign,dasyatidae,80.6820882947778
2014,HS12,IDN,IDN,SGP,domestic,lamnidae,marine,capture,foreign,lamnidae,3.55427793447951
2014,HS12,IDN,IDN,SGP,domestic,mobulidae,marine,capture,foreign,mobulidae,69.4543670179797
2014,HS12,IDN,IDN,SGP,domestic,myliobatidae,marine,capture,foreign,myliobatidae,119.1142825535
2014,HS12,IDN,IDN,SGP,domestic,prionace glauca,marine,capture,foreign,prionace glauca,46.8685912575735
2014,HS12,IDN,IDN,SGP,domestic,rhinobatidae,marine,capture,foreign,rhinobatidae,15.2589063729107
2014,HS12,IDN,IDN,SGP,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,99.3821255059462
2014,HS12,IDN,IDN,SGP,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,4.43513409502239
2014,HS12,IDN,IDN,SGP,domestic,squalidae,marine,capture,foreign,squalidae,8.28840834567087
2014,HS12,IDN,IDN,SGP,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.213962086441618
2014,HS12,IDN,IDN,SUR,domestic,dasyatidae,marine,capture,foreign,dasyatidae,6.96975474528924
2014,HS12,IDN,IDN,SUR,domestic,mobulidae,marine,capture,foreign,mobulidae,0.365594875800165
2014,HS12,IDN,IDN,SUR,domestic,myliobatidae,marine,capture,foreign,myliobatidae,0.835773380727897
2014,HS12,IDN,IDN,SUR,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.60642743946561
2014,HS12,IDN,IDN,THA,domestic,alopias,marine,capture,foreign,alopias,29.7352585196126
2014,HS12,IDN,IDN,THA,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,50.6071644851281
2014,HS12,IDN,IDN,THA,domestic,dasyatidae,marine,capture,foreign,dasyatidae,1765.66874008473
2014,HS12,IDN,IDN,THA,domestic,lamnidae,marine,capture,foreign,lamnidae,3.39609874346583
2014,HS12,IDN,IDN,THA,domestic,mobulidae,marine,capture,foreign,mobulidae,97.1623436257139
2014,HS12,IDN,IDN,THA,domestic,myliobatidae,marine,capture,foreign,myliobatidae,219.30179042761
2014,HS12,IDN,IDN,THA,domestic,prionace glauca,marine,capture,foreign,prionace glauca,39.2137774276807
2014,HS12,IDN,IDN,THA,domestic,pristidae,marine,capture,foreign,pristidae,0.130310555720798
2014,HS12,IDN,IDN,THA,domestic,rhinobatidae,marine,capture,foreign,rhinobatidae,20.6257685617956
2014,HS12,IDN,IDN,THA,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,160.68353300891
2014,HS12,IDN,IDN,THA,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,3.76202147829077
2014,HS12,IDN,IDN,THA,domestic,squalidae,marine,capture,foreign,squalidae,6.77099768516725
2014,HS12,IDN,IDN,TLS,domestic,alopias,marine,capture,foreign,alopias,0.840217866413031
2014,HS12,IDN,IDN,TLS,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,2.62403311862606
2014,HS12,IDN,IDN,TLS,domestic,dasyatidae,marine,capture,foreign,dasyatidae,6.1170167597834
2014,HS12,IDN,IDN,TLS,domestic,mobulidae,marine,capture,foreign,mobulidae,0.189250561839968
2014,HS12,IDN,IDN,TLS,domestic,myliobatidae,marine,capture,foreign,myliobatidae,0.903556590734284
2014,HS12,IDN,IDN,TLS,domestic,prionace glauca,marine,capture,foreign,prionace glauca,1.24266260835858
2014,HS12,IDN,IDN,TLS,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.73503133821947
2014,HS12,IDN,IDN,TUR,domestic,dasyatidae,marine,capture,foreign,dasyatidae,0.73402682111361
2014,HS12,IDN,IDN,TWN,domestic,alopias,marine,capture,foreign,alopias,38.7498011759211
2014,HS12,IDN,IDN,TWN,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,73.7172942043183
2014,HS12,IDN,IDN,TWN,domestic,dasyatidae,marine,capture,foreign,dasyatidae,118.150073999284
2014,HS12,IDN,IDN,TWN,domestic,lamnidae,marine,capture,foreign,lamnidae,4.69852659668747
2014,HS12,IDN,IDN,TWN,domestic,mobulidae,marine,capture,foreign,mobulidae,15.8534906722932
2014,HS12,IDN,IDN,TWN,domestic,myliobatidae,marine,capture,foreign,myliobatidae,31.2388413401413
2014,HS12,IDN,IDN,TWN,domestic,prionace glauca,marine,capture,foreign,prionace glauca,49.3425366453484
2014,HS12,IDN,IDN,TWN,domestic,rhinobatidae,marine,capture,foreign,rhinobatidae,3.50597470006959
2014,HS12,IDN,IDN,TWN,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,24.7708848956028
2014,HS12,IDN,IDN,TWN,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,5.19925959336793
2014,HS12,IDN,IDN,TWN,domestic,squalidae,marine,capture,foreign,squalidae,9.25332198864991
2014,HS12,IDN,IDN,TWN,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.32599233802964
2014,HS12,IDN,IDN,TWN,foreign,myliobatidae,marine,capture,foreign,myliobatidae,0.182663236916738
2014,HS12,IDN,IDN,TWN,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.162444165155081
2014,HS12,IDN,IDN,UKR,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,0.356275536750966
2014,HS12,IDN,IDN,UKR,domestic,dasyatidae,marine,capture,foreign,dasyatidae,0.628084202765612
2014,HS12,IDN,IDN,URY,domestic,alopias,marine,capture,foreign,alopias,0.712402637778626
2014,HS12,IDN,IDN,URY,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,1.05562303897225
2014,HS12,IDN,IDN,URY,domestic,lamnidae,marine,capture,foreign,lamnidae,0.139458447278091
2014,HS12,IDN,IDN,URY,domestic,prionace glauca,marine,capture,foreign,prionace glauca,0.616459786312714
2014,HS12,IDN,IDN,URY,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,0.153663714849454
2014,HS12,IDN,IDN,URY,domestic,squalidae,marine,capture,foreign,squalidae,0.26706515476738
2014,HS12,IDN,IDN,USA,domestic,alopias,marine,capture,foreign,alopias,24.2489091737939
2014,HS12,IDN,IDN,USA,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,52.4139536616352
2014,HS12,IDN,IDN,USA,domestic,dasyatidae,marine,capture,foreign,dasyatidae,136.899468048685
2014,HS12,IDN,IDN,USA,domestic,lamnidae,marine,capture,foreign,lamnidae,2.04708668169836
2014,HS12,IDN,IDN,USA,domestic,mobulidae,marine,capture,foreign,mobulidae,8.97863606385283
2014,HS12,IDN,IDN,USA,domestic,myliobatidae,marine,capture,foreign,myliobatidae,19.0559757331431
2014,HS12,IDN,IDN,USA,domestic,prionace glauca,marine,capture,foreign,prionace glauca,36.6239091731234
2014,HS12,IDN,IDN,USA,domestic,rhinobatidae,marine,capture,foreign,rhinobatidae,1.53235310692353
2014,HS12,IDN,IDN,USA,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,15.4155841509255
2014,HS12,IDN,IDN,USA,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,2.27822971094913
2014,HS12,IDN,IDN,USA,domestic,squalidae,marine,capture,foreign,squalidae,4.20354355618007
2014,HS12,IDN,IDN,VNM,domestic,alopias,marine,capture,foreign,alopias,10.4155335903758
2014,HS12,IDN,IDN,VNM,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,18.1962116122727
2014,HS12,IDN,IDN,VNM,domestic,dasyatidae,marine,capture,foreign,dasyatidae,425.188655543255
2014,HS12,IDN,IDN,VNM,domestic,lamnidae,marine,capture,foreign,lamnidae,0.591979523680177
2014,HS12,IDN,IDN,VNM,domestic,mobulidae,marine,capture,foreign,mobulidae,25.5635278639865
2014,HS12,IDN,IDN,VNM,domestic,myliobatidae,marine,capture,foreign,myliobatidae,56.6102120845069
2014,HS12,IDN,IDN,VNM,domestic,prionace glauca,marine,capture,foreign,prionace glauca,14.5505819682158
2014,HS12,IDN,IDN,VNM,domestic,rhinobatidae,marine,capture,foreign,rhinobatidae,5.10522692523468
2014,HS12,IDN,IDN,VNM,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,41.8180085534491
2014,HS12,IDN,IDN,VNM,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,0.654153869812266
2014,HS12,IDN,IDN,VNM,domestic,squalidae,marine,capture,foreign,squalidae,2.13571451605365
2014,HS12,IDN,IDN,YEM,domestic,alopias,marine,capture,foreign,alopias,0.495685674954019
2014,HS12,IDN,IDN,YEM,domestic,carcharhinidae,marine,capture,foreign,carcharhinidae,0.729416037165039
2014,HS12,IDN,IDN,YEM,domestic,dasyatidae,marine,capture,foreign,dasyatidae,0.449436060314376
2014,HS12,IDN,IDN,YEM,domestic,lamnidae,marine,capture,foreign,lamnidae,0.363233013826221
2014,HS12,IDN,IDN,YEM,domestic,mobulidae,marine,capture,foreign,mobulidae,1.26803024129462
2014,HS12,IDN,IDN,YEM,domestic,myliobatidae,marine,capture,foreign,myliobatidae,1.24828033839669
2014,HS12,IDN,IDN,YEM,domestic,prionace glauca,marine,capture,foreign,prionace glauca,0.654826402066204
2014,HS12,IDN,IDN,YEM,domestic,rhinobatidae,marine,capture,foreign,rhinobatidae,0.290265436957994
2014,HS12,IDN,IDN,YEM,domestic,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,1.27069353947985
2014,HS12,IDN,IDN,YEM,domestic,sphyrnidae,marine,capture,foreign,sphyrnidae,0.397198794311779
2014,HS12,IDN,IDN,YEM,domestic,squalidae,marine,capture,foreign,squalidae,0.760499136045816
2014,HS12,IDN,IND,JPN,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.992999730996095
2014,HS12,IDN,IND,VNM,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.311078482649754
2014,HS12,IDN,JPN,ARE,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.230313457206113
2014,HS12,IDN,JPN,AUS,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.5158834165447
2014,HS12,IDN,JPN,CAN,foreign,dasyatidae,marine,capture,foreign,dasyatidae,0.278974337643144
2014,HS12,IDN,JPN,CHN,foreign,alopias,marine,capture,foreign,alopias,0.101159645443891
2014,HS12,IDN,JPN,CHN,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,0.243537740808336
2014,HS12,IDN,JPN,CHN,foreign,dasyatidae,marine,capture,foreign,dasyatidae,6.69889762935472
2014,HS12,IDN,JPN,CHN,foreign,mobulidae,marine,capture,foreign,mobulidae,0.513330409787419
2014,HS12,IDN,JPN,CHN,foreign,myliobatidae,marine,capture,foreign,myliobatidae,0.851968946642646
2014,HS12,IDN,JPN,CHN,foreign,prionace glauca,marine,capture,foreign,prionace glauca,0.147899555384198
2014,HS12,IDN,JPN,CHN,foreign,rhinobatidae,marine,capture,foreign,rhinobatidae,0.109274032950752
2014,HS12,IDN,JPN,CHN,foreign,rhynchobatus australiae,marine,capture,foreign,rhynchobatus australiae,0.845398080396149
2014,HS12,IDN,JPN,ESP,foreign,alopias,marine,capture,foreign,alopias,0.0715945093746248
2014,HS12,IDN,JPN,ESP,foreign,carcharhinidae,marine,capture,foreign,carcharhinidae,0.106087217469362
